wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
115	KUB 54.64		821	Vs. 25′	utai	ú-d	ú-d<del_fin/>a-a-i	ú-d]a-a-i													1	{'lg': 'Hit', 'mrp1': 'ud=a-@(her)bringen@3SG.PRS@II.3@', 'mrp2': 'ut=a-@Uda@GN.D/L.SG@39.2@URU'}
116	KUB 54.64		821	Vs. 25′	GEŠTIN		<sGr>GEŠTIN</sGr>	GEŠTIN													2b 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)', 'mrp3': 'GEŠTIN=na-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1.1@'}
117	KUB 54.64		821	Vs. 25′	MAR.GÍD.DAiaš		<d>GIŠ</d><sGr>MAR.GÍD.DA</sGr>-ia-aš	~GIŠ~MAR.GÍD.DA-ia-aš													1S 	{'lg': 'Hit', 'mrp1': 'MAR.GÍD.DA=@Lastwagen@D/L.SG@29.1.1 += aš@{ R → PPRO.3SG.C.NOM} { S → PPRO.3PL.C.ACC}@@GIŠ', 'mrp2': 'MAR.GÍD.DA=@Lastwagen@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1 += ya=aš@{ R → CNJadd=PPRO.3SG.C.NOM} { S → CNJadd=PPRO.3PL.C.ACC}@@GIŠ'}
118	KUB 54.64		821	Vs. 25′	peran	pé-ra-an	pé-ra-an	pé-ra-an													2	{'lg': 'Hit', 'mrp1': 'peran@vor@@ADV@', 'mrp2': 'peran@vor@@POSP@', 'mrp3': 'peran@vor-@@PREV@', 'mrp4': 'per, parn-@Haus@{ a → NOM.SG.N} { b → ACC.SG.N} { c → STF} { d → D/L.SG} { e → NOM.PL.N} { f → ACC.PL.N}@16 += an@PPRO.3SG.C.ACC@@'}
119	KUB 54.64		821	Vs. 25′	BALanti		"<sGr>BAL</sGr><corr c=""!""/>-an-ti<note n=""3"" c=""Text: TI.""/>"	BAL-an-ti					"BAL<corr c=""!""/>"						"<note n=""3"" c=""Text: TI.""/>"		2a 	{'lg': 'Hit', 'mrp1': 'BAL=@libieren@PTCP.D/L.SG@I.29.1.1@', 'mrp2': 'BAL=@libieren@{ a → FNL(an).3SG.PRS} { b → 2SG.IMP}@II.29.1.1@'}
120	KUB 54.64		821	Vs. 26′	ḫašḫaššanzi	ḫa-aš-ḫ	"ḫa-aš-ḫ<del_fin/>a<corr c=""?""/>-aš-ša-an-zi"	ḫa-aš-ḫ]a-aš-ša-an-zi					"ḫ]a<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': 'ḫašḫašš=@abschaben@3PL.PRS@I.1.1@'}
121	KUB 54.64		821	Vs. 26′	NAGAR		<d>LÚ</d><sGr>NAGAR</sGr><d>MEŠ</d>	~LÚ~NAGAR~MEŠ~													1a 	{'lg': 'Hit', 'mrp1': 'NAGAR=@Zimmermann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@LÚ'}
122	KUB 54.64		821	Vs. 26′	kuieš	ku-i-e-eš	ku-i-e-eš	ku-i-e-eš													1a 	{'lg': 'Hit', 'mrp1': 'kui-@welcher@{ a → REL.NOM.PL.C} { b → REL.ACC.PL.C}@22@', 'mrp2': 'kui-@wer?@{ a → INT.NOM.PL.C} { b → INT.ACC.PL.C}@23@'}
123	KUB 54.64		821	Vs. 26′	ḫalputin		<d>GIŠ</d>ḫal-pu-ti-in	~GIŠ~ḫal-pu-ti-in													1	{'lg': 'Hit', 'mrp1': 'ḫalput=i@(Kultobjekt)@ACC.SG.C@2.1.1@(GIŠ)'}
124	KUB 54.64		821	Vs. 27′			"<space c=""7""/>"	*******														{'lg': 'Hit'}
125	KUB 54.64		821	Vs. 27′	kaštama		<d>URU</d>k<del_fin/>a-aš-ta-ma	~URU~k]a-aš-ta-ma													1c 	{'lg': 'Hit', 'mrp1': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG} { i → GN.STF} { j → GN.HURR.ABS.SG}@39.2@URU', 'mrp2': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.2 += ma@CNJctr@@URU'}
126	KUB 54.64		821	Vs. 27′	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@', 'mrp2': 'pai@gänzlich@@D/L.SG(ABBR)@'}
127	KUB 54.64		821	Rs. 1	LÚ		"<sGr>LÚ</sGr><d>MEŠ</d><corr c=""(?)""/>"	LÚ~MEŠ~					"MEŠ}<corr c=""(?)""/>"								1c 	{'lg': 'Hit', 'mrp1': 'LÚ=a-@Mann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@', 'mrp2': 'LÚ=a-@Ziti@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@m'}
128	KUB 54.64		821	Rs. 1	nerikka		<d>UR<del_fin/>U</d>né-ri-<laes_in/>ik<laes_fin/>-ka₄	~UR]U~né-ri-⸢ik⸣-ka₄													1c 	{'lg': 'Hit', 'mrp1': 'nerik=@Nerik@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)} { i → GN.HURR.ABS.SG}@39.1@URU += ya@CNJadd@'}
129	KUB 54.64		821	Rs. 1	atanzi		<laes_in/>a-da-an-zi<laes_fin/>	⸢a-da-an-zi⸣													1	{'lg': 'Hit', 'mrp1': 'ēd-/ad-@essen@3PL.PRS@I.2.4@'}
130	KUB 54.64		821	Rs. 2			"<space c=""6""/>"	******														{'lg': 'Hit'}
131	KUB 54.64		821	Rs. 2	MÁŠ.GAL		<sGr>MÁŠ.G<del_fin/>AL</sGr>	MÁŠ.G]AL													1b 	{'lg': 'Hit', 'mrp1': 'MÁŠ.GAL=@Ziegenbock@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.5@'}
132	KUB 54.64		821	Rs. 2	GE₆		<sGr>GE₆</sGr>	GE₆													2b 	{'lg': 'Hit', 'mrp1': 'GE₆=ant-@Nacht@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.13.1@', 'mrp2': 'GE₆=i-@dunkel@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)} { n → ADV(UNM)}@28.2.2@'}
133	KUB 54.64		821	Rs. 2	2		<num/>2	2			<num/>2										1	{'lg': 'Hit', 'mrp1': '2@zwei@@QUANcar@'}
134	KUB 54.64		821	Rs. 2	MÁŠ.GAL		<sGr>MÁŠ.GAL</sGr>	MÁŠ.GAL													1b 	{'lg': 'Hit', 'mrp1': 'MÁŠ.GAL=@Ziegenbock@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.5@'}
135	KUB 54.64		821	Rs. 2	BABBAR		<sGr>BABBAR</sGr>	BABBAR													1b 	{'lg': 'Hit', 'mrp1': 'BABBAR=@weiß@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)} { n → ADV(UNM)}@28.2.2.1@'}
136	KUB 54.64		821	Rs. 2	A-NA DINGIR		<aGr>A-NA</aGr> <sGr>DINGIR</sGr><d>MEŠ</d>	#A-NA# DINGIR~MEŠ~													1b 	{'lg': 'Hit', 'mrp1': 'DINGIR=n-@Gottheit@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.1@', 'mrp2': 'DINGIR=u/i-@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.3.1.1.1@', 'mrp3': 'DINGIR=@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@30.10.4.2@'}
137	KUB 54.64		821	Rs. 2	GÉŠPU		<sGr>GÉŠPU</sGr>	GÉŠPU													1e 	{'lg': 'Hit', 'mrp1': 'GÉŠPU=@Faust@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@', 'mrp2': 'GÉŠPU=2@Ringkämpfer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp3': 'GÉŠPU=@Faust@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@GIŠ', 'mrp4': 'GÉŠPU=aḫ-@Gewalt anwenden@3SG.PRS@II.29.1.2@'}
138	KUB 54.64		821	Rs. 2	BALanzi		<sGr>BAL</sGr>-an-zi	BAL-an-zi													1	{'lg': 'Hit', 'mrp1': 'BAL=@libieren@3PL.PRS@II.29.1.1@', 'mrp2': 'BAL=@rebellieren@3PL.PRS@IV.29.1@', 'mrp3': 'BAL=@(sich) ändern@3PL.PRS@IV.29.1@'}
139	KUB 54.64		821	Rs. 3			"<space c=""15""/>"	***************														{'lg': 'Hit'}
140	KUB 54.64		821	Rs. 3			<del_fin/>	]														{'lg': 'Hit'}
141	KUB 54.64		821	Rs. 3	DINGIR-LIM		<sGr>DINGIR</sGr><aGr>-LIM</aGr>	DINGIR-#LIM#													1g 	{'lg': 'Hit', 'mrp1': 'DINGIR-LIM=@Gott@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@', 'mrp2': 'DINGIR-LIM=@Gott@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.3.1.1.1@'}
142	KUB 54.64		821	Rs. 3	tai	da-a-i	da-a-i	da-a-i													3a 	{'lg': 'Hit', 'mrp1': 'dā-/d-@nehmen@3SG.PRS@II.2@', 'mrp2': 't=aye/a-@stehlen@2SG.IMP@I.7.5@', 'mrp3': 'dai-/te-/ti(ya)-@setzen@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.1@'}
143	KUB 54.64		821	Rs. 3	Ù		<aGr>Ù</aGr>	#Ù#													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@', 'mrp3': 'Ù=@schlafen@@@'}
144	KUB 54.64		821	Rs. 3	IŠ-TU É		<aGr>IŠ-TU</aGr> <sGr>É</sGr>	#IŠ-TU# É													1a 	{'lg': 'Hit', 'mrp1': 'É=@Haus@{ a → …:ABL} { b → …:INS}@28.16@', 'mrp2': 'É=@Haus@{ a → …:ABL} { b → …:INS}@30.10.4.2@'}
145	KUB 54.64		821	Rs. 3			<d>LÚ</d>x	~LÚ~x													DEL	{'lg': 'Hit'}
146	KUB 54.64		821	Rs. 3		x x	x x	x x													DEL	{'lg': 'Hit'}
147	KUB 54.64		821	Rs. 4			"<space c=""23""/>"	***********************														{'lg': 'Hit'}
148	KUB 54.64		821	Rs. 4	~inna	-i	-i<del_fin/>n-na	-i]n-na													DEL	{'lg': 'Hit'}
149	KUB 54.64		821	Rs. 4	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@', 'mrp2': 'pai@gänzlich@@D/L.SG(ABBR)@'}
150	KUB 54.64		821	Rs. 4	nu	nu	nu	nu													1	{'lg': 'Hit', 'mrp1': 'nu@@CONNn@@'}
151	KUB 54.64		821	Rs. 4	A-NA DINGIR-LIM		<aGr>A-NA</aGr> <sGr>DINGIR</sGr><aGr>-LIM</aGr>	#A-NA# DINGIR-#LIM#													1a 	{'lg': 'Hit', 'mrp1': 'DINGIR-LIM=@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1@', 'mrp2': 'DINGIR-LIM=@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.3.1.1.1@'}
152	KUB 54.64		821	Rs. 5			"<space c=""29""/>"	*****************************														{'lg': 'Hit'}
153	KUB 54.64		821	Rs. 5	tai	d	d<del_fin/>a-a-i	d]a-a-i													1	{'lg': 'Hit', 'mrp1': 'dā-/d-@nehmen@3SG.PRS@II.2@', 'mrp2': 't=aye/a-@stehlen@2SG.IMP@I.7.5@', 'mrp3': 'dai-/te-/ti(ya)-@setzen@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.1@'}
154	KUB 54.64		821	Rs. 5	appama	a-ap-pa-ma	a-ap-pa-ma	a-ap-pa-ma													1	{'lg': 'Hit', 'mrp1': 'appa@wieder@@ADV += ma@CNJctr@@', 'mrp2': 'appa@zurück@@POSP += ma@CNJctr@@', 'mrp3': 'appa@zurück-@@PREV += ma@CNJctr@@', 'mrp4': 'app=a-@fertig sein@2SG.IMP@II.7.1 += ma@CNJctr@@', 'mrp5': 'app=a-@fassen@3SG.PRS.MP@III.2.6 += ma@CNJctr@@'}
155	KUB 54.64		821	Rs. 5	8		<num/>8	8			<num/>8										1	{'lg': 'Hit', 'mrp1': '8@acht@@QUANcar@'}
156	KUB 54.64		821	Rs. 5			<d>DUG</d>x	~DUG~x													DEL	{'lg': 'Hit'}
157	KUB 54.64		821	Rs. 5		x	x	x													DEL	{'lg': 'Hit'}
158	KUB 54.64		821	Rs. 5	GEŠTIN		<sGr>GEŠTIN</sGr>	GEŠTIN													2e 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)', 'mrp3': 'GEŠTIN=na-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1.1@'}
159	KUB 54.64		821	Rs. 5	GIBIL		<sGr>GIBIL</sGr>	GIBIL													1e 	{'lg': 'Hit', 'mrp1': 'GIBIL=a-@neu@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)} { n → ADV(UNM)}@28.1.3@'}
160	KUB 54.64		821	Rs. 6			"<space c=""35""/>"	***********************************														{'lg': 'Hit'}
161	KUB 54.64		821	Rs. 6			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
162	KUB 54.64		821	Rs. 6	3		<num/>3	3			<num/>3										1	{'lg': 'Hit', 'mrp1': '3@drei@@QUANcar@'}
163	KUB 54.64		821	Rs. 6	GÌR.GUB		<d>GIŠ</d><sGr>GÌR.GUB</sGr>	~GIŠ~GÌR.GUB													1b 1d 	{'lg': 'Hit', 'mrp1': 'GÌR.GUB=@Fußschemel@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@GIŠ'}
164	KUB 54.64		821	Rs. 6	EGIR		<sGr>EGIR</sGr>	EGIR													1 3 	{'lg': 'Hit', 'mrp1': 'EGIR@wieder@ADV@ADV@', 'mrp2': 'EGIR@hinter@POSP@@', 'mrp3': 'EGIR@hinter@PREV@@', 'mrp4': 'EGIR=(e)zi-@hinterer@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)} { n → ADV(UNM)}@28.2.2.2@'}
165	KUB 54.64		821	Rs. 6	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@', 'mrp2': 'pai@gänzlich@@D/L.SG(ABBR)@'}
166	KUB 54.64		821	Rs. 7			"<space c=""40""/>"	****************************************														{'lg': 'Hit'}
167	KUB 54.64		821	Rs. 7			<del_fin/>	]														{'lg': 'Hit'}
168	KUB 54.64		821	Rs. 7	taruppanzi	ta-ru-up-pa-an-zi	ta-ru-up-pa-an-zi	ta-ru-up-pa-an-zi													1	{'lg': 'Hit', 'mrp1': 'tarupp=@verflechten@3PL.PRS@I.1.2@'}
169	KUB 54.64		821	Rs. 8			"<space c=""39""/>"	***************************************														{'lg': 'Hit'}
170	KUB 54.64		821	Rs. 8	~zi	-z	-z<del_fin/>i	-z]i													DEL	{'lg': 'Hit'}
171	KUB 54.64		821	Rs. 9			"<space c=""44""/>"	********************************************														{'lg': 'Hit'}
172	KUB 54.64		821	Rs. 9			<del_fin/>x-ta	]x-ta													DEL	{'lg': 'Hit'}
173	KUB 54.64		821	Rs. 10			"<space c=""45""/>"	*********************************************														{'lg': 'Hit'}
174	KUB 54.64		821	Rs. 10			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
175	KUB 54.64		821	Rs. 10	KÙ.SI₂₂		<sGr>KÙ.SI₂₂</sGr>	KÙ.SI₂₂													1e 	{'lg': 'Hit', 'mrp1': 'KÙ.SI₂₂=@Gold@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.2@'}
176	KUB 54.64		821	Rs. 11			"<space c=""46""/>"	**********************************************														{'lg': 'Hit'}
177	KUB 54.64		821	Rs. 11			<del_fin/>	]														{'lg': 'Hit'}
178	KUB 54.64		821	Rs. 11	A-NA DINGIR		<aGr>A-NA</aGr> <sGr>DINGIR</sGr><d>LIM</d>	#A-NA# DINGIR~LIM~													1a 	{'lg': 'Hit', 'mrp1': 'DINGIR=n-@Gottheit@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.1.1.1@', 'mrp2': 'DINGIR=u/i-@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@28.3.1.1.1@', 'mrp3': 'DINGIR=@Gott@{ a → …:D/L.SG} { b → …:D/L.PL} { c → …:ALL}@30.10.4.2@'}
179	KUB 54.64		821	Rs. 11		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
180	KUB 54.64		821	Rs. 12			"<space c=""44""/>"	********************************************														{'lg': 'Hit'}
181	KUB 54.64		821	Rs. 12	zinnanzi	zi	zi<del_fin/>-<laes_in/>in<laes_fin/>-na-an-<laes_in/>zi<laes_fin/>	zi]-⸢in⸣-na-an-⸢zi⸣													1	{'lg': 'Hit', 'mrp1': 'zinn=a-@beendigen@3PL.PRS@I.6.2@', 'mrp2': 'zinn=a-@beendigen@3PL.PRS@II.3@'}
182	KUB 54.64		821	Rs. 13			"<space c=""48""/>"	************************************************														{'lg': 'Hit'}
183	KUB 54.64		821	Rs. 13			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
184	KUB 54.64		821	Rs. 14			"<space c=""49""/>"	*************************************************														{'lg': 'Hit'}
185	KUB 54.64		821	Rs. 14			<del_fin/>x-te	]x-te													DEL	{'lg': 'Hit'}
186	KUB 54.64		821	Rs. 15			"<space c=""50""/>"	**************************************************														{'lg': 'Hit'}
187	KUB 54.64		821	Rs. 15	~i		<del_fin/>-i	]-i													DEL	{'lg': 'Hit'}
188	KUB 54.64		821	Rs. 16			"<space c=""51""/>"	***************************************************														{'lg': 'Hit'}
189	KUB 54.64		821	Rs. 16	~nuzi		<del_fin/>-nu-uz-zi	]-nu-uz-zi													DEL	{'lg': 'Hit'}
190	KUB 54.64		821	Rs. 17			"<space c=""52""/>"	****************************************************														{'lg': 'Hit'}
191	KUB 54.64		821	Rs. 17			<del_fin/>	]														{'lg': 'Hit'}
192	KUB 54.64		821	Rs. 17	3		<num/>3	3			<num/>3										1	{'lg': 'Hit', 'mrp1': '3@drei@@QUANcar@'}
