wid	txtid	inv_nr	cth_number	lnr	trans	text	text_tags	text_clean	subscr	matlect	num	sign	corr	deleted	added	ras	rasx	gap	note	link	mrp0sel	combined
73	ABoT 2.115		523	17′	wakeššar		<d>NINDA</d>w<del_fin/>a-ge-eš-šar	~NINDA~w]a-ge-eš-šar													1a 1b 1c 1d 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
74	ABoT 2.115		523	17′	4		<num/>4	4			<num/>4										1	{'lg': 'Hit', 'mrp1': '4@vier@@QUANcar@'}
75	ABoT 2.115		523	17′			<d>NINDA</d>x<del_in/>	~NINDA~x[													DEL	{'lg': 'Hit'}
76	ABoT 2.115		523	18′			"<space c=""37""/>"	*************************************														{'lg': 'Hit'}
77	ABoT 2.115		523	18′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
78	ABoT 2.115		523	18′	Ú.ḪÚB		<d>LÚ.MEŠ</d><sGr>Ú.ḪÚB</sGr>	~LÚ.MEŠ~Ú.ḪÚB													1pl 	{'lg': 'Hit', 'mrp1': 'Ú.ḪÚB=@Tauber@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)'}
79	ABoT 2.115		523	18′	ta~	d	d<del_in/>a-	d[a-													DEL	{'lg': 'Hit'}
80	ABoT 2.115		523	19′			"<space c=""38""/>"	**************************************														{'lg': 'Hit'}
81	ABoT 2.115		523	19′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
82	ABoT 2.115		523	19′	LÚ		<sGr>LÚ</sGr><d>MEŠ</d>	LÚ~MEŠ~													1pl 	{'lg': 'Hit', 'mrp1': 'LÚ=a-@Mann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@', 'mrp2': 'LÚ=a-@Ziti@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@M'}
83	ABoT 2.115		523	19′	Ú-NU-TI		<aGr>Ú-NU-TI</aGr>	#Ú-NU-TI#													1c 	{'lg': 'Hit', 'mrp1': 'UNŪTU@Gerät(e)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
84	ABoT 2.115		523	19′	ta~	d	d<del_in/>a-	d[a-													DEL	{'lg': 'Hit'}
85	ABoT 2.115		523	20′			"<space c=""36""/>"	************************************														{'lg': 'Hit'}
86	ABoT 2.115		523	20′	~%-un		<del_fin/>-x-ú-un	]-x-ú-un													DEL	{'lg': 'Hit'}
87	ABoT 2.115		523	20′	I-NA		<aGr>I-<laes_in/>NA<laes_fin/></aGr>	#I-⸢NA⸣#													1all 	{'lg': 'Hit', 'mrp1': 'INA@in, an, durch, aus@{ a → …:D/L} { b → …:ABL}@@'}
88	ABoT 2.115		523	20′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
0	KBo 16.72+		523	{€1} lk. Kol. 1′			<del_in/>	[														{'lg': 'Hit'}
1	KBo 16.72+		523	{€1} lk. Kol. 1′			"<space c=""21""/>"	*********************														{'lg': 'Hit'}
2	KBo 16.72+		523	{€1} lk. Kol. 1′	~%		<del_fin/>-x	]-x													DEL	{'lg': 'Hit'}
3	KBo 16.72+		523	{€1} lk. Kol. 2′			<del_in/>	[														{'lg': 'Hit'}
4	KBo 16.72+		523	{€1} lk. Kol. 2′	wakeššar		<d>NINDA</d>wa-ge-e<del_fin/>š-šar	~NINDA~wa-ge-e]š-šar													1a 1b 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
5	KBo 16.72+		523	{€1} r. Kol. 1′			<del_in/>	[														{'lg': 'Hit'}
6	KBo 16.72+		523	{€1} r. Kol. 1′			"<space c=""13""/>"	*************														{'lg': 'Hit'}
7	KBo 16.72+		523	{€1} r. Kol. 1′	~%		<del_fin/>-x	]-x													DEL	{'lg': 'Hit'}
8	KBo 16.72+		523	{€1} r. Kol. 1′			<del_in/>	[														{'lg': 'Hit'}
9	KBo 16.72+		523	{€1} r. Kol. 2′	3		"<laes_in/><num/>3<corr c=""?""/><laes_fin/>"	⸢3⸣			<num/>3		"3<corr c=""?""/>"								1	{'lg': 'Hit', 'mrp1': '3@drei@@QUANcar@'}
10	KBo 16.72+		523	{€1} r. Kol. 2′	UDU		<sGr>UDU</sGr><d>ḪI.<laes_in/>A</d><laes_fin/>	UDU~ḪI.⸢A~⸣													1b 	{'lg': 'Hit', 'mrp1': 'UDU=@Schaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ABL(UNM)} { j → INS(UNM)} { k → VOC.SG(UNM)} { l → VOC.PL(UNM)}@28.3.1.1.2@(UZU)'}
11	KBo 16.72+		523	{€1} r. Kol. 2′			<del_in/>	[														{'lg': 'Hit'}
12	KBo 16.72+		523	{€1} r. Kol. 3′	atanzi	a-da-a	a-da-a<del_in/>n-zi	a-da-a[n-zi													1	{'lg': 'Hit', 'mrp1': 'ēd-/ad-@essen@3PL.PRS@I.2.4@'}
13	KBo 16.72+		523	{€1} r. Kol. 4′	Ù		<aGr>Ù</aGr>	#Ù#													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@schlafen@@@', 'mrp3': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
14	KBo 16.72+		523	{€1} r. Kol. 4′	AGRIG		<d>LÚ</d><sGr>AGRIG</sGr>	~LÚ~AGRIG													1a 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
15	KBo 16.72+		523	{€1} r. Kol. 4′	nerikka		"<laes_in/><d>URU</d><corr c=""?""/>ne<laes_fin/>-ri-ik-k<del_in/>a"	⸢~URU~ne⸣-ri-ik-k[a					"URU}<corr c=""?""/>"								1c 	{'lg': 'Hit', 'mrp1': 'nerik=@Nerik@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG(UNM)}@39.1@URU += ya@CNJadd@'}
16	KBo 16.72+		523	{€1} r. Kol. 5′	KISLAḪaz		<sGr>KISLAḪ</sGr>-az	KISLAḪ-az													1 2 	{'lg': 'Hit', 'mrp1': 'KISLAḪ=a-@Dreschplatz@ABL@28.1.1@', 'mrp2': 'KISLAḪ=a-@Dreschplatz@ABL@28.1.1.1@'}
17	KBo 16.72+		523	{€1} r. Kol. 5′	KISLAḪaz		<sGr>KISLAḪ</sGr>-az	KISLAḪ-az													1 2 	{'lg': 'Hit', 'mrp1': 'KISLAḪ=a-@Dreschplatz@ABL@28.1.1@', 'mrp2': 'KISLAḪ=a-@Dreschplatz@ABL@28.1.1.1@'}
18	KBo 16.72+		523	{€1} r. Kol. 5′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
19	KBo 16.72+		523	{€1} r. Kol. 5′	wakeššar		<d>NINDA</d>wa-ge-e<del_in/>š-šar	~NINDA~wa-ge-e[š-šar													1a 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
20	KBo 16.72+		523	{€1} r. Kol. 6′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
21	KBo 16.72+		523	{€1} r. Kol. 6′	ḫaršiš		<d>DUG</d>ḫar-ši-iš	~DUG~ḫar-ši-iš													1a 	{'lg': 'Hit', 'mrp1': 'ḫarš=i-@Vorratsgefäß@{ a → NOM.SG.C} { b → NOM.PL.C}@2.1.1@DUG'}
22	KBo 16.72+		523	{€1} r. Kol. 6′	GEŠTIN		<sGr>GEŠTIN</sGr>	GEŠTIN													2e 	{'lg': 'Hit', 'mrp1': 'GEŠTIN=@Weinfunktionär@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@(LÚ)', 'mrp2': 'GEŠTIN=a-@Wein@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(GIŠ)'}
23	KBo 16.72+		523	{€1} r. Kol. 6′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
24	KBo 16.72+		523	{€1} r. Kol. 6′	ḫaršiš		<d>DUG</d>ḫar-ši-i<del_in/>š	~DUG~ḫar-ši-i[š													1a 	{'lg': 'Hit', 'mrp1': 'ḫarš=i-@Vorratsgefäß@{ a → NOM.SG.C} { b → NOM.PL.C}@2.1.1@DUG'}
25	KBo 16.72+		523	{€1} r. Kol. 7′	ŠU.GI		<d>MUNUS.MEŠ</d><sGr>ŠU.GI</sGr>	~MUNUS.MEŠ~ŠU.GI													1c 	{'lg': 'Hit', 'mrp1': 'ŠU.GI=@Greisin@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@MUNUS'}
26	KBo 16.72+		523	{€1} r. Kol. 7′	tešanteš		<d><laes_in/>MUNUS<laes_fin/>.MEŠ</d>te-ša-an-te-e<del_in/>š	~⸢MUNUS⸣.MEŠ~te-ša-an-te-e[š													1a 	{'lg': 'Hit', 'mrp1': 'teš=ant-@(Funktionärin)@{ a → NOM.PL.C} { b → ACC.PL.C}@13.1@MUNUS'}
27	KBo 16.72+		523	{€1} r. Kol. 8′			<del_in/>	[														{'lg': 'Hit'}
28	KBo 16.72+		523	{€1} r. Kol. 8′			"<space c=""17""/>"	*****************														{'lg': 'Hit'}
29	KBo 16.72+		523	{€1} r. Kol. 8′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
30	KBo 16.72+		523	{€1} r. Kol. 8′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
31	KBo 16.72+		523	{€2} 1′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
32	KBo 16.72+		523	{€2} 2′	Ù		<aGr>Ù</aGr>	#Ù#													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@schlafen@@@', 'mrp3': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
33	KBo 16.72+		523	{€2} 2′	SANGA		<d>LÚ</d><sGr>SANGA</sGr>	~LÚ~SANGA													1a 	{'lg': 'Hit', 'mrp1': 'SANGA=@Priester@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@(LÚ)'}
34	KBo 16.72+		523	{€2} 2′	zilipuri		<d>D</d><laes_in/>zi-li-pu<laes_fin/>-r<del_in/>i	~D~⸢zi-li-pu⸣-r[i													2c 	{'lg': 'Hit', 'mrp1': 'zilipur=a-@Zilipura@DN.D/L.SG@35.1.1@D', 'mrp2': 'zilipur=i-@Zilipura@{ a → DN.NOM.SG(UNM)} { b → DN.ACC.SG(UNM)} { c → DN.GEN.SG(UNM)} { d → DN.D/L.SG} { e → DN.ABL(UNM)} { f → DN.INS(UNM)} { g → DN.VOC.SG}@35.2.1@D'}
35	KBo 16.72+		523	{€2} 3′	atanzi	a-da-an-zi	a-da-an-zi	a-da-an-zi													1	{'lg': 'Hit', 'mrp1': 'ēd-/ad-@essen@3PL.PRS@I.2.4@'}
36	KBo 16.72+		523	{€2} 3′			<del_in/>	[														{'lg': 'Hit'}
37	KBo 16.72+		523	{€2} 4′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
38	KBo 16.72+		523	{€2} 4′	ḫališ		<d>NINDA</d>ḫa-a-li-iš	~NINDA~ḫa-a-li-iš													1a 	{'lg': 'Hit', 'mrp1': 'ḫal=i-@(Gebäck)@{ a → NOM.SG.C} { b → NOM.PL.C}@2.1.1@NINDA'}
39	KBo 16.72+		523	{€2} 4′	30-iš		<num/>30-iš	30-iš			<num/>30										1	{'lg': 'Hit', 'mrp1': '30-iš@30mal@@QUANmul@'}
40	KBo 16.72+		523	{€2} 4′	1		<num/>1<del_in/>	1[			<num/>1[										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
41	KBo 16.72+		523	{€2} 5′	AGRIG		<d>LÚ</d><sGr>AGRIG</sGr>	~LÚ~AGRIG													1a 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
42	KBo 16.72+		523	{€2} 5′	kaštama		<d>URU</d>ka-a-aš-ta-ma	~URU~ka-a-aš-ta-ma													1c 	{'lg': 'Hit', 'mrp1': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2@URU', 'mrp2': 'kaštam=a-@Kaštam(m)a@{ a → GN.NOM.SG(UNM)} { b → GN.ACC.SG(UNM)} { c → GN.GEN.SG(UNM)} { d → GN.D/L.SG(UNM)} { e → GN.ALL(UNM)} { f → GN.ABL(UNM)} { g → GN.INS(UNM)} { h → GN.VOC.SG}@39.2 += ma@CNJctr@@URU'}
43	KBo 16.72+		523	{€2} 5′	Ù		<aGr><laes_in/>Ù</aGr><laes_fin/>	#⸢Ù#⸣													1	{'lg': 'Hit', 'mrp1': 'U@und@CNJadd@@', 'mrp2': 'Ù=@schlafen@@@', 'mrp3': 'Ù=@Schlaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
44	KBo 16.72+		523	{€2} 5′			<del_in/>	[														{'lg': 'Hit'}
45	KBo 16.72+		523	{€2} 6′	pai	pa-a-i	pa-a-i	pa-a-i													1a 	{'lg': 'Hit', 'mrp1': 'pai-/pe-/piya-@geben@{ a → 3SG.PRS} { b → 2SG.IMP}@II.6.2@'}
46	KBo 16.72+		523	{€2} 6′	taḫpurele		<d>m</d>taḫ-pu-re-e-le-<laes_in/>e<laes_fin/>	~m~taḫ-pu-re-e-le-⸢e⸣													1a 	{'lg': 'Hit', 'mrp1': 'taḫpurele=@Taḫpurele@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@M'}
47	KBo 16.72+		523	{€2} 6′			<del_in/>	[														{'lg': 'Hit'}
48	KBo 16.72+		523	{€2} 7′	PA-NI 30		<aGr>PA-NI</aGr> <num/>30	#PA-NI# 30			<num/>30										2a 	{'lg': 'Hit', 'mrp1': '30=@Mondgott@{ a → …:D/L.SG_vor:POSP} { b → …:D/L.PL_vor:POSP}@35.10.2@D', 'mrp2': '30@30@{ a → …:D/L.SG_vor:POSP} { b → …:D/L.PL_vor:POSP}@QUANcar@'}
49	KBo 16.72+		523	{€2} 7′	UDU		<sGr>UDU</sGr>	UDU													1a 1b 	{'lg': 'Hit', 'mrp1': 'UDU=@Schaf@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ABL(UNM)} { j → INS(UNM)} { k → VOC.SG(UNM)} { l → VOC.PL(UNM)}@28.3.1.1.2@(UZU)'}
50	KBo 16.72+		523	{€2} 7′	SÌR-RU		<sGr>SÌR</sGr><aGr>-RU</aGr>	SÌR-#RU#													1b 	{'lg': 'Hit', 'mrp1': 'SÌR-RU@singen@{a → 3PL.PRS} {b → 3SG.PRS}@@', 'mrp2': 'SÌR-RU@Lied@{a → NOM.SG(UNM)} {b → ACC.SG(UNM)} {c → NOM.PL(UNM)} {d → ACC.PL(UNM)} {e → GEN.SG(UNM)} {f → GEN.PL(UNM)} {g → D/L.SG(UNM)} {h → D/L.PL(UNM)} {i → ALL(UNM)} {j → ABL(UNM)} {k → INS(UNM)} {l → VOC.SG(UNM)} {m → VOC.PL(UNM)}@@'}
51	KBo 16.72+		523	{€2} 8′	panzi	pa-a-an-	pa-a-an-<del_in/>zi	pa-a-an-[zi													1	{'lg': 'Hit', 'mrp1': 'pai-/pā-@gehen@3PL.PRS@I.11@'}
0	KBo 16.74		523	1′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
1	KBo 16.74		523	1′	ME-EL-QÉ-ET		<aGr>M<del_fin/>E-EL-QÉ-E<del_in/>T</aGr>	#M]E-EL-QÉ-E[T#													1a 	{'lg': 'Hit', 'mrp1': 'MELQĒTU@Ration@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
2	KBo 16.74		523	2′			"<space c=""5""/>"	*****														{'lg': 'Hit'}
3	KBo 16.74		523	2′	n+2		<num/>n+<del_fin/>2	n+]2			<num/>n+]2										1	{'lg': 'Hit', 'mrp1': 'n+2@n+2@@QUANcar@'}
4	KBo 16.74		523	2′	BÁN		<sGr>BÁN</sGr>	BÁN													1a 1b	{'lg': 'Hit', 'mrp1': 'BÁN=@Hohlmaß (sūtu)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1@'}
5	KBo 16.74		523	2′			<d>URU</d>x<del_in/>	~URU~x[													DEL	{'lg': 'Hit'}
6	KBo 16.74		523	3′			"<c type=""sign""/>Š<del_fin/>U"	Š]U				"<c type=""sign""/>Š]U"										{'lg': 'Hit'}
7	KBo 16.74		523	3′	GÚGuš		"<sGr>GÚG</sGr><corr c=""?""/>-uš<del_in/>"	GÚG-uš[					"GÚG<corr c=""?""/>"								1a 1b 	{'lg': 'Hit', 'mrp1': 'GÚG=@(Hülsenfrucht)@{ a → NOM.PL.C} { b → ACC.PL.C}@29.1.1@', 'mrp2': 'GÚG=@(Hülsenfrucht)@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@29.1.1 += uš@PPRO.3PL.C.ACC@@'}
8	KBo 16.74		523	4′			<del_fin/>x	]x													DEL	{'lg': 'Hit'}
9	KBo 16.74		523	4′	1		<num/>1	1			<num/>1										1	{'lg': 'Hit', 'mrp1': '1@ein@@QUANcar@'}
10	KBo 16.74		523	4′	wakata		<d>NINDA</d>wa-ga-<del_in/>ta	~NINDA~wa-ga-[ta													 1d 	{'lg': 'Hit', 'mrp1': 'wagat=a-@Brotbissen@{ a → ALL} { b → VOC.SG} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@1.2@NINDA', 'mrp2': 'wagat=a-@Brotbissen@{ a → ALL} { b → VOC.SG} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@1.2 += ma@CNJctr@@NINDA'}
11	KBo 16.74		523	5′	ME-EL-QÉ-ET		<aGr>ME<del_fin/>-EL-QÉ-ET</aGr>	#ME]-EL-QÉ-ET#													1a 	{'lg': 'Hit', 'mrp1': 'MELQĒTU@Ration@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@@'}
12	KBo 16.74		523	5′	LÚ		<sGr>LÚ</sGr><d>MEŠ</d>	LÚ~MEŠ~													1pl 	{'lg': 'Hit', 'mrp1': 'LÚ=a-@Mann@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@', 'mrp2': 'LÚ=a-@Ziti@{ a → PNm.NOM.SG(UNM)} { b → PNm.ACC.SG(UNM)} { c → PNm.GEN.SG(UNM)} { d → PNm.D/L.SG(UNM)} { e → PNm.ABL(UNM)} { f → PNm.INS(UNM)} { g → PNm.VOC.SG(UNM)}@38.1@M'}
13	KBo 16.74		523	5′			<d>UR<del_in/>U</d>	~UR[U~														{'lg': 'Hit'}
14	KBo 16.74		523	6′			<del_fin/>x-it	]x-it													DEL	{'lg': 'Hit'}
15	KBo 16.74		523	6′	tanzi	da-an-zi	da-an-zi	da-an-zi													1	{'lg': 'Hit', 'mrp1': 'dā-/d-@nehmen@3PL.PRS@II.2@'}
16	KBo 16.74		523	6′	3		<num/>3	3			<num/>3										1	{'lg': 'Hit', 'mrp1': '3@drei@@QUANcar@'}
17	KBo 16.74		523	6′		x	x<del_in/>	x[													DEL	{'lg': 'Hit'}
18	KBo 16.74		523	7′			<del_fin/>	]														{'lg': 'Hit'}
19	KBo 16.74		523	7′	wakeššar		<d>NINDA</d>wa-ge-eš-šar	~NINDA~wa-ge-eš-šar													1b 	{'lg': 'Hit', 'mrp1': 'wag=eššar@(Gebäckbezeichnung)@{ a → NOM.SG.N} { b → ACC.SG.N} { c → NOM.PL.N} { d → ACC.PL.N} { e → STF}@14.3@(NINDA)'}
20	KBo 16.74		523	7′	10-li		<num/>10-l<del_in/>i	10-l[i			<num/>10										1	{'lg': 'Hit', 'mrp1': '10-li@ein Zehntel@@QUANfrac@'}
21	KBo 16.74		523	8′	AGRIG		<d>LÚ</d><del_fin/><sGr>AGRIG</sGr>	~LÚ~]AGRIG													1a 	{'lg': 'Hit', 'mrp1': 'AGRIG=a-@Verwalter@{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)}@28.1.1@LÚ'}
